"Latest: Time (s)","Latest: Force 1 (N)","Latest: Force 2 (N)"
2.5874,-3.38553669402,1.0537484443
2.5891,-3.38553669402,1.0537484443
2.5908,-3.37955378803,1.06020002951
2.5925,-3.37357088205,1.06020002951
2.5942,-3.38553669402,1.06020002951
2.5959,-3.38553669402,1.06020002951
2.5976,-3.38553669402,1.06020002951
2.5993,-3.38553669402,1.0537484443
2.601,-3.38553669402,1.0537484443
2.6027,-3.38553669402,1.06020002951
2.6044,-3.38553669402,1.06020002951
2.6061,-3.38553669402,1.06020002951
2.6078,-3.38553669402,1.0537484443
2.6095,-3.38553669402,1.06020002951
2.6112,-3.38553669402,1.06665161471
2.6129,-3.38553669402,1.0537484443
2.6146,-3.38553669402,1.0537484443
2.6163,-3.38553669402,1.06020002951
2.618,-3.38553669402,1.06020002951
2.6197,-3.38553669402,1.06665161471
2.6214,-3.37955378803,1.06020002951
2.6231,-3.38553669402,1.06020002951
2.6248,-3.38553669402,1.06020002951
2.6265,-3.38553669402,1.04729685909
2.6282,-3.38553669402,1.0537484443
2.6299,-3.37955378803,1.0537484443
2.6316,-3.38553669402,1.04729685909
2.6333,-3.38553669402,1.0537484443
2.635,-3.38553669402,1.06020002951
2.6367,-3.3915196,1.06020002951
2.6384,-3.3915196,1.06020002951
2.6401,-3.37955378803,1.06020002951
2.6418,-3.38553669402,1.06020002951
2.6435,-3.38553669402,1.06020002951
2.6452,-3.38553669402,1.06020002951
2.6469,-3.3915196,1.0537484443
2.6486,-3.38553669402,1.0537484443
2.6503,-3.38553669402,1.04729685909
2.652,-3.38553669402,1.04729685909
2.6537,-3.38553669402,1.04729685909
2.6554,-3.38553669402,1.04729685909
2.6571,-3.38553669402,1.06020002951
2.6588,-3.38553669402,1.06020002951
2.6605,-3.37955378803,1.06020002951
2.6622,-3.38553669402,1.07310319992
2.6639,-3.38553669402,1.0537484443
2.6656,-3.38553669402,1.0537484443
2.6673,-3.37955378803,1.04729685909
2.669,-3.38553669402,1.04729685909
2.6707,-3.38553669402,1.0537484443
2.6724,-3.3915196,1.0537484443
2.6741,-3.37955378803,1.06020002951
2.6758,-3.37955378803,1.04729685909
2.6775,-3.38553669402,1.06020002951
2.6792,-3.38553669402,1.06020002951
2.6809,-3.38553669402,1.0537484443
2.6826,-3.37955378803,1.06020002951
2.6843,-3.38553669402,1.06020002951
2.686,-3.38553669402,1.06665161471
2.6877,-3.38553669402,1.0537484443
2.6894,-3.37955378803,1.0537484443
2.6911,-3.37955378803,1.0537484443
2.6928,-3.37955378803,1.06020002951
2.6945,-3.38553669402,1.06020002951
2.6962,-3.38553669402,1.0537484443
2.6979,-3.38553669402,1.06020002951
2.6996,-3.38553669402,1.06020002951
2.7013,-3.3915196,1.04729685909
2.703,-3.38553669402,1.04729685909
2.7047,-3.38553669402,1.06020002951
2.7064,-3.38553669402,1.06020002951
2.7081,-3.38553669402,1.06665161471
2.7098,-3.38553669402,1.07310319992
2.7115,-3.38553669402,1.07310319992
2.7132,-3.38553669402,1.07310319992
2.7149,-3.38553669402,1.07310319992
2.7166,-3.38553669402,1.06665161471
2.7183,-3.38553669402,1.06020002951
2.72,-3.38553669402,1.07310319992
2.7217,-3.38553669402,1.07310319992
2.7234,-3.38553669402,1.07310319992
2.7251,-3.38553669402,1.06020002951
2.7268,-3.38553669402,1.07310319992
2.7285,-3.38553669402,1.07310319992
2.7302,-3.38553669402,1.07955478513
2.7319,-3.38553669402,1.08600637034
2.7336,-3.38553669402,1.07955478513
2.7353,-3.38553669402,1.07310319992
2.737,-3.38553669402,1.07310319992
2.7387,-3.38553669402,1.07310319992
2.7404,-3.3915196,1.07310319992
2.7421,-3.38553669402,1.07310319992
2.7438,-3.38553669402,1.06665161471
2.7455,-3.38553669402,1.07310319992
2.7472,-3.38553669402,1.07310319992
2.7489,-3.38553669402,1.06665161471
2.7506,-3.38553669402,1.06020002951
2.7523,-3.38553669402,1.06020002951
2.754,-3.38553669402,1.06665161471
2.7557,-3.38553669402,1.06020002951
2.7574,-3.38553669402,1.06020002951
2.7591,-3.37955378803,1.06020002951
2.7608,-3.38553669402,1.07310319992
2.7625,-3.38553669402,1.07310319992
2.7642,-3.38553669402,1.06020002951
2.7659,-3.38553669402,1.06020002951
2.7676,-3.38553669402,1.06665161471
2.7693,-3.38553669402,1.06665161471
2.771,-3.3915196,1.06020002951
2.7727,-3.38553669402,1.0537484443
2.7744,-3.38553669402,1.0537484443
2.7761,-3.38553669402,1.06020002951
2.7778,-3.3915196,1.06665161471
2.7795,-3.38553669402,1.06020002951
2.7812,-3.38553669402,1.06020002951
2.7829,-3.38553669402,1.06665161471
2.7846,-3.38553669402,1.06020002951
2.7863,-3.38553669402,1.06020002951
2.788,-3.38553669402,1.06020002951
2.7897,-3.37955378803,1.0537484443
2.7914,-3.38553669402,1.0537484443
2.7931,-3.38553669402,1.06020002951
2.7948,-3.38553669402,1.06020002951
2.7965,-3.38553669402,1.04729685909
2.7982,-3.38553669402,1.0537484443
2.7999,-3.38553669402,1.06020002951
2.8016,-3.38553669402,1.0537484443
2.8033,-3.38553669402,1.04729685909
2.805,-3.38553669402,1.0537484443
2.8067,-3.38553669402,1.0537484443
2.8084,-3.38553669402,1.06020002951
2.8101,-3.38553669402,1.06020002951
2.8118,-3.38553669402,1.04729685909
2.8135,-3.38553669402,1.04729685909
2.8152,-3.38553669402,1.04084527388
2.8169,-3.3915196,1.04084527388
2.8186,-3.38553669402,1.04729685909
2.8203,-3.37955378803,1.04729685909
2.822,-3.38553669402,1.04729685909
2.8237,-3.38553669402,1.04084527388
2.8254,-3.38553669402,1.0537484443
2.8271,-3.37955378803,1.04729685909
2.8288,-3.38553669402,1.04729685909
2.8305,-3.38553669402,1.0537484443
2.8322,-3.38553669402,1.04084527388
2.8339,-3.38553669402,1.04729685909
2.8356,-3.38553669402,1.0537484443
2.8373,-3.38553669402,1.0537484443
2.839,-3.38553669402,1.04729685909
2.8407,-3.3915196,1.04729685909
2.8424,-3.38553669402,1.04729685909
2.8441,-3.38553669402,1.04729685909
2.8458,-3.3915196,1.04729685909
2.8475,-3.38553669402,1.04729685909
2.8492,-3.38553669402,1.04729685909
2.8509,-3.38553669402,1.04729685909
2.8526,-3.38553669402,1.04729685909
2.8543,-3.3915196,1.04729685909
2.856,-3.38553669402,1.04729685909
2.8577,-3.38553669402,1.03439368867
2.8594,-3.38553669402,1.04084527388
2.8611,-3.38553669402,1.04729685909
2.8628,-3.38553669402,1.04084527388
2.8645,-3.38553669402,1.03439368867
2.8662,-3.38553669402,1.04729685909
2.8679,-3.38553669402,1.04729685909
2.8696,-3.38553669402,1.04729685909
2.8713,-3.38553669402,1.04729685909
2.873,-3.38553669402,1.04729685909
2.8747,-3.38553669402,1.06020002951
2.8764,-3.38553669402,1.0537484443
2.8781,-3.38553669402,1.06020002951
2.8798,-3.38553669402,1.04729685909
2.8815,-3.38553669402,1.04729685909
2.8832,-3.38553669402,1.0537484443
2.8849,-3.38553669402,1.04729685909
2.8866,-3.38553669402,1.0537484443
2.8883,-3.38553669402,1.0537484443
2.89,-3.38553669402,1.04729685909
2.8917,-3.38553669402,1.04084527388
2.8934,-3.38553669402,1.04729685909
2.8951,-3.38553669402,1.04729685909
2.8968,-3.38553669402,1.04729685909
2.8985,-3.38553669402,1.04729685909
2.9002,-3.38553669402,1.04729685909
2.9019,-3.38553669402,1.04084527388
2.9036,-3.38553669402,1.04729685909
2.9053,-3.38553669402,1.0537484443
2.907,-3.38553669402,1.04729685909
2.9087,-3.3915196,1.04729685909
2.9104,-3.38553669402,1.04729685909
2.9121,-3.38553669402,1.04729685909
2.9138,-3.38553669402,1.04729685909
2.9155,-3.38553669402,1.04729685909
2.9172,-3.38553669402,1.04084527388
2.9189,-3.38553669402,1.03439368867
2.9206,-3.38553669402,1.04729685909
2.9223,-3.38553669402,1.04729685909
2.924,-3.38553669402,1.03439368867
2.9257,-3.38553669402,1.04084527388
2.9274,-3.38553669402,1.04084527388
2.9291,-3.3915196,1.04084527388
2.9308,-3.38553669402,1.03439368867
2.9325,-3.38553669402,1.03439368867
2.9342,-3.38553669402,1.04084527388
2.9359,-3.38553669402,1.04729685909
2.9376,-3.3915196,1.04729685909
2.9393,-3.38553669402,1.04729685909
2.941,-3.38553669402,1.04084527388
2.9427,-3.38553669402,1.03439368867
2.9444,-3.38553669402,1.03439368867
2.9461,-3.3915196,1.02794210346
2.9478,-3.38553669402,1.02794210346
2.9495,-3.38553669402,1.03439368867
2.9512,-3.38553669402,1.02794210346
2.9529,-3.38553669402,1.03439368867
2.9546,-3.38553669402,1.03439368867
2.9563,-3.38553669402,1.04084527388
2.958,-3.38553669402,1.04729685909
2.9597,-3.38553669402,1.04084527388
2.9614,-3.38553669402,1.04729685909
2.9631,-3.38553669402,1.03439368867
2.9648,-3.3915196,1.03439368867
2.9665,-3.38553669402,1.02794210346
2.9682,-3.38553669402,1.04084527388
2.9699,-3.38553669402,1.04729685909
2.9716,-3.38553669402,1.04729685909
2.9733,-3.38553669402,1.04084527388
2.975,-3.38553669402,1.04084527388
2.9767,-3.38553669402,1.04729685909
2.9784,-3.38553669402,1.04084527388
2.9801,-3.38553669402,1.04729685909
2.9818,-3.38553669402,1.04729685909
2.9835,-3.38553669402,1.04729685909
2.9852,-3.38553669402,1.04084527388
2.9869,-3.38553669402,1.04729685909
2.9886,-3.38553669402,1.0537484443
2.9903,-3.38553669402,1.0537484443
2.992,-3.38553669402,1.0537484443
2.9937,-3.38553669402,1.06020002951
2.9954,-3.38553669402,1.06020002951
2.9971,-3.38553669402,1.06665161471
2.9988,-3.38553669402,1.06020002951
3.0005,-3.38553669402,1.06020002951
3.0022,-3.38553669402,1.06020002951
3.0039,-3.38553669402,1.06020002951
3.0056,-3.38553669402,1.0537484443
3.0073,-3.38553669402,1.0537484443
3.009,-3.38553669402,1.06020002951
3.0107,-3.38553669402,1.06020002951
3.0124,-3.38553669402,1.06665161471
3.0141,-3.3915196,1.06020002951
3.0158,-3.38553669402,1.0537484443
3.0175,-3.38553669402,1.06020002951
3.0192,-3.38553669402,1.06020002951
3.0209,-3.38553669402,1.06020002951
3.0226,-3.38553669402,1.06020002951
3.0243,-3.38553669402,1.06665161471
3.026,-3.38553669402,1.06665161471
3.0277,-3.3915196,1.06020002951
3.0294,-3.38553669402,1.0537484443
3.0311,-3.38553669402,1.06665161471
3.0328,-3.38553669402,1.06020002951
3.0345,-3.38553669402,1.06020002951
3.0362,-3.3915196,1.0537484443
3.0379,-3.38553669402,1.06020002951
3.0396,-3.38553669402,1.06020002951
3.0413,-3.38553669402,1.06020002951
3.043,-3.38553669402,1.06020002951
3.0447,-3.38553669402,1.06020002951
3.0464,-3.38553669402,1.0537484443
3.0481,-3.38553669402,1.06020002951
3.0498,-3.38553669402,1.06665161471
3.0515,-3.38553669402,1.06020002951
3.0532,-3.38553669402,1.06665161471
3.0549,-3.38553669402,1.06665161471
3.0566,-3.38553669402,1.06020002951
3.0583,-3.3915196,1.06020002951
3.06,-3.38553669402,1.07310319992
3.0617,-3.38553669402,1.06665161471
3.0634,-3.38553669402,1.06665161471
3.0651,-3.38553669402,1.07310319992
3.0668,-3.38553669402,1.06020002951
3.0685,-3.38553669402,1.0537484443
3.0702,-3.38553669402,1.0537484443
3.0719,-3.38553669402,1.06020002951
3.0736,-3.38553669402,1.06020002951
3.0753,-3.38553669402,1.06665161471
3.077,-3.38553669402,1.06665161471
3.0787,-3.3915196,1.06665161471
3.0804,-3.3915196,1.07310319992
3.0821,-3.38553669402,1.06665161471
3.0838,-3.38553669402,1.06020002951
3.0855,-3.38553669402,1.06665161471
3.0872,-3.38553669402,1.07310319992
3.0889,-3.38553669402,1.07310319992
3.0906,-3.38553669402,1.07310319992
3.0923,-3.37955378803,1.06665161471
3.094,-3.38553669402,1.07310319992
3.0957,-3.38553669402,1.06665161471
3.0974,-3.38553669402,1.07310319992
3.0991,-3.38553669402,1.06665161471
3.1008,-3.38553669402,1.07310319992
3.1025,-3.38553669402,1.07310319992
3.1042,-3.38553669402,1.07310319992
3.1059,-3.38553669402,1.06020002951
3.1076,-3.38553669402,1.06020002951
3.1093,-3.38553669402,1.06665161471
3.111,-3.38553669402,1.06665161471
3.1127,-3.38553669402,1.07310319992
3.1144,-3.38553669402,1.07310319992
3.1161,-3.38553669402,1.07310319992
3.1178,-3.38553669402,1.06665161471
3.1195,-3.38553669402,1.06020002951
3.1212,-3.38553669402,1.06020002951
3.1229,-3.38553669402,1.06665161471
3.1246,-3.38553669402,1.06665161471
3.1263,-3.38553669402,1.06665161471
3.128,-3.38553669402,1.06665161471
3.1297,-3.38553669402,1.06665161471
3.1314,-3.38553669402,1.06665161471
3.1331,-3.38553669402,1.06665161471
3.1348,-3.38553669402,1.0537484443
3.1365,-3.38553669402,1.06020002951
3.1382,-3.38553669402,1.0537484443
3.1399,-3.38553669402,1.0537484443
3.1416,-3.38553669402,1.06020002951
3.1433,-3.38553669402,1.0537484443
3.145,-3.38553669402,1.0537484443
3.1467,-3.38553669402,1.04729685909
3.1484,-3.38553669402,1.0537484443
3.1501,-3.3915196,1.0537484443
3.1518,-3.38553669402,1.06020002951
3.1535,-3.3915196,1.06020002951
3.1552,-3.3915196,1.06665161471
3.1569,-3.38553669402,1.04729685909
3.1586,-3.38553669402,1.04729685909
3.1603,-3.38553669402,1.04084527388
3.162,-3.3915196,1.04729685909
3.1637,-3.38553669402,1.04729685909
3.1654,-3.38553669402,1.03439368867
3.1671,-3.38553669402,1.03439368867
3.1688,-3.38553669402,1.03439368867
3.1705,-3.38553669402,1.04084527388
3.1722,-3.38553669402,1.04729685909
3.1739,-3.38553669402,1.03439368867
3.1756,-3.38553669402,1.03439368867
3.1773,-3.38553669402,1.03439368867
3.179,-3.3915196,1.02794210346
3.1807,-3.38553669402,1.02149051826
3.1824,-3.38553669402,1.02794210346
3.1841,-3.38553669402,1.02149051826
3.1858,-3.38553669402,1.02794210346
3.1875,-3.38553669402,1.02149051826
3.1892,-3.38553669402,1.01503893305
3.1909,-3.38553669402,1.02794210346
3.1926,-3.38553669402,1.02794210346
3.1943,-3.38553669402,1.02794210346
3.196,-3.37955378803,1.02149051826
3.1977,-3.38553669402,1.01503893305
3.1994,-3.37955378803,1.01503893305
3.2011,-3.38553669402,1.02149051826
3.2028,-3.38553669402,1.02149051826
3.2045,-3.38553669402,1.02149051826
3.2062,-3.38553669402,1.01503893305
3.2079,-3.38553669402,1.00858734784
3.2096,-3.38553669402,1.00858734784
3.2113,-3.38553669402,1.01503893305
3.213,-3.38553669402,1.00858734784
3.2147,-3.38553669402,1.00858734784
3.2164,-3.38553669402,1.00213576263
3.2181,-3.38553669402,0.995684177422
3.2198,-3.38553669402,0.995684177422
3.2215,-3.38553669402,1.00213576263
3.2232,-3.38553669402,1.00213576263
3.2249,-3.37955378803,0.995684177422
3.2266,-3.38553669402,1.00213576263
3.2283,-3.37955378803,1.00213576263
3.23,-3.38553669402,0.995684177422
3.2317,-3.38553669402,0.989232592214
3.2334,-3.38553669402,0.989232592214
3.2351,-3.37955378803,1.00858734784
3.2368,-3.3915196,1.00213576263
3.2385,-3.38553669402,0.995684177422
3.2402,-3.37955378803,0.989232592214
3.2419,-3.38553669402,0.989232592214
3.2436,-3.38553669402,0.989232592214
3.2453,-3.38553669402,0.995684177422
3.247,-3.38553669402,1.00213576263
3.2487,-3.38553669402,0.995684177422
3.2504,-3.3915196,0.995684177422
3.2521,-3.38553669402,0.995684177422
3.2538,-3.38553669402,0.989232592214
3.2555,-3.38553669402,0.982781007005
3.2572,-3.38553669402,0.989232592214
3.2589,-3.38553669402,0.995684177422
3.2606,-3.3915196,0.989232592214
3.2623,-3.38553669402,0.989232592214
3.264,-3.38553669402,0.989232592214
3.2657,-3.38553669402,0.989232592214
3.2674,-3.38553669402,0.995684177422
3.2691,-3.38553669402,0.995684177422
3.2708,-3.38553669402,0.995684177422
3.2725,-3.38553669402,0.995684177422
3.2742,-3.38553669402,1.00213576263
3.2759,-3.38553669402,1.00213576263
3.2776,-3.38553669402,1.00213576263
3.2793,-3.38553669402,0.995684177422
3.281,-3.38553669402,0.989232592214
3.2827,-3.38553669402,1.00213576263
3.2844,-3.38553669402,1.00858734784
3.2861,-3.38553669402,1.00858734784
3.2878,-3.38553669402,1.00858734784
3.2895,-3.38553669402,1.00858734784
3.2912,-3.38553669402,1.00858734784
3.2929,-3.38553669402,1.00858734784
3.2946,-3.38553669402,1.00858734784
3.2963,-3.38553669402,1.02149051826
3.298,-3.38553669402,1.00858734784
3.2997,-3.38553669402,1.00858734784
3.3014,-3.38553669402,1.00213576263
3.3031,-3.38553669402,1.01503893305
3.3048,-3.38553669402,1.01503893305
3.3065,-3.38553669402,1.00858734784
3.3082,-3.38553669402,1.01503893305
3.3099,-3.38553669402,1.00858734784
3.3116,-3.38553669402,1.00858734784
3.3133,-3.38553669402,1.01503893305
3.315,-3.38553669402,1.00858734784
3.3167,-3.38553669402,1.00858734784
3.3184,-3.38553669402,1.01503893305
3.3201,-3.38553669402,1.02149051826
3.3218,-3.3915196,1.02149051826
3.3235,-3.38553669402,1.00858734784
3.3252,-3.38553669402,1.01503893305
3.3269,-3.38553669402,1.02149051826
3.3286,-3.38553669402,1.02149051826
3.3303,-3.38553669402,1.02149051826
3.332,-3.38553669402,1.02149051826
3.3337,-3.38553669402,1.02794210346
3.3354,-3.3915196,1.02794210346
3.3371,-3.3915196,1.02794210346
3.3388,-3.38553669402,1.02149051826
3.3405,-3.38553669402,1.02794210346
3.3422,-3.38553669402,1.04084527388
3.3439,-3.38553669402,1.03439368867
3.3456,-3.38553669402,1.02794210346
3.3473,-3.38553669402,1.03439368867
3.349,-3.38553669402,1.03439368867
3.3507,-3.38553669402,1.02149051826
3.3524,-3.38553669402,1.03439368867
3.3541,-3.38553669402,1.02794210346
3.3558,-3.38553669402,1.03439368867
3.3575,-3.38553669402,1.04084527388
3.3592,-3.38553669402,1.04084527388
3.3609,-3.38553669402,1.04084527388
3.3626,-3.38553669402,1.04729685909
3.3643,-3.38553669402,1.04729685909
3.366,-3.38553669402,1.04729685909
3.3677,-3.38553669402,1.04729685909
3.3694,-3.38553669402,1.04729685909
3.3711,-3.38553669402,1.0537484443
3.3728,-3.38553669402,1.04729685909
3.3745,-3.3915196,1.04729685909
3.3762,-3.38553669402,1.04729685909
3.3779,-3.38553669402,1.0537484443
3.3796,-3.38553669402,1.0537484443
3.3813,-3.38553669402,1.06020002951
3.383,-3.38553669402,1.06020002951
3.3847,-3.38553669402,1.0537484443
3.3864,-3.38553669402,1.06020002951
3.3881,-3.3915196,1.0537484443
3.3898,-3.38553669402,1.0537484443
3.3915,-3.37955378803,1.06020002951
3.3932,-3.38553669402,1.06020002951
3.3949,-3.38553669402,1.06665161471
3.3966,-3.38553669402,1.06665161471
3.3983,-3.38553669402,1.06020002951
3.4,-3.38553669402,1.06665161471
3.4017,-3.38553669402,1.07955478513
3.4034,-3.38553669402,1.06020002951
3.4051,-3.38553669402,1.06665161471
3.4068,-3.37955378803,1.07310319992
3.4085,-3.38553669402,1.07310319992
3.4102,-3.38553669402,1.06665161471
3.4119,-3.38553669402,1.06665161471
3.4136,-3.38553669402,1.06665161471
3.4153,-3.38553669402,1.07955478513
3.417,-3.38553669402,1.07955478513
3.4187,-3.3915196,1.08600637034
3.4204,-3.38553669402,1.08600637034
3.4221,-3.38553669402,1.07955478513
3.4238,-3.38553669402,1.08600637034
3.4255,-3.38553669402,1.08600637034
3.4272,-3.38553669402,1.07955478513
3.4289,-3.38553669402,1.09890954076
3.4306,-3.38553669402,1.09245795555
3.4323,-3.38553669402,1.07955478513
3.434,-3.38553669402,1.09245795555
3.4357,-3.38553669402,1.09245795555
3.4374,-3.38553669402,1.09890954076
3.4391,-3.38553669402,1.09890954076
3.4408,-3.38553669402,1.09245795555
3.4425,-3.38553669402,1.09245795555
3.4442,-3.38553669402,1.08600637034
3.4459,-3.3915196,1.08600637034
3.4476,-3.3915196,1.09245795555
3.4493,-3.38553669402,1.09245795555
3.451,-3.38553669402,1.09245795555
3.4527,-3.38553669402,1.09890954076
3.4544,-3.38553669402,1.09890954076
3.4561,-3.3915196,1.09890954076
3.4578,-3.38553669402,1.09890954076
3.4595,-3.38553669402,1.09890954076
3.4612,-3.3915196,1.11181271117
3.4629,-3.3915196,1.10536112596
3.4646,-3.38553669402,1.11826429638
3.4663,-3.38553669402,1.11181271117
3.468,-3.38553669402,1.11181271117
3.4697,-3.38553669402,1.11826429638
3.4714,-3.38553669402,1.11826429638
3.4731,-3.38553669402,1.11826429638
3.4748,-3.38553669402,1.11826429638
3.4765,-3.38553669402,1.12471588159
3.4782,-3.38553669402,1.1311674668
3.4799,-3.38553669402,1.13761905201
3.4816,-3.38553669402,1.12471588159
3.4833,-3.38553669402,1.1311674668
3.485,-3.38553669402,1.1311674668
3.4867,-3.38553669402,1.1311674668
3.4884,-3.38553669402,1.1311674668
3.4901,-3.38553669402,1.1311674668
3.4918,-3.38553669402,1.13761905201
3.4935,-3.38553669402,1.1311674668
3.4952,-3.38553669402,1.12471588159
3.4969,-3.38553669402,1.1311674668
3.4986,-3.38553669402,1.13761905201
3.5003,-3.38553669402,1.14407063722
3.502,-3.38553669402,1.12471588159
3.5037,-3.38553669402,1.13761905201
3.5054,-3.38553669402,1.12471588159
3.5071,-3.38553669402,1.12471588159
3.5088,-3.38553669402,1.1311674668
3.5105,-3.38553669402,1.1311674668
3.5122,-3.38553669402,1.13761905201
3.5139,-3.38553669402,1.13761905201
3.5156,-3.38553669402,1.13761905201
3.5173,-3.38553669402,1.1311674668
3.519,-3.38553669402,1.1311674668
3.5207,-3.3915196,1.13761905201
3.5224,-3.38553669402,1.13761905201
3.5241,-3.38553669402,1.13761905201
3.5258,-3.38553669402,1.13761905201
3.5275,-3.37955378803,1.13761905201
3.5292,-3.38553669402,1.13761905201
3.5309,-3.38553669402,1.13761905201
3.5326,-3.38553669402,1.14407063722
3.5343,-3.38553669402,1.14407063722
3.536,-3.38553669402,1.13761905201
3.5377,-3.38553669402,1.13761905201
3.5394,-3.38553669402,1.13761905201
3.5411,-3.38553669402,1.13761905201
3.5428,-3.37955378803,1.1311674668
3.5445,-3.38553669402,1.13761905201
3.5462,-3.38553669402,1.14407063722
3.5479,-3.38553669402,1.13761905201
3.5496,-3.38553669402,1.15052222242
3.5513,-3.38553669402,1.16342539284
3.553,-3.3915196,1.18278014847
3.5547,-3.38553669402,1.20213490409
3.5564,-3.38553669402,1.23439283013
3.5581,-3.38553669402,1.25374758576
3.5598,-3.3915196,1.25374758576
3.5615,-3.38553669402,1.2860055118
3.5632,-3.38553669402,1.25374758576
3.5649,-3.38553669402,1.27310234138
3.5666,-3.38553669402,1.26665075617
3.5683,-3.38553669402,1.29890868222
3.57,-3.37955378803,1.31181185263
3.5717,-3.38553669402,1.31181185263
3.5734,-3.37955378803,1.27955392659
3.5751,-3.38553669402,1.27955392659
3.5768,-3.38553669402,1.24084441534
3.5785,-3.38553669402,1.29890868222
3.5802,-3.38553669402,1.27955392659
3.5819,-3.3915196,1.32471502305
3.5836,-3.3915196,1.32471502305
3.5853,-3.38553669402,1.30536026743
3.587,-3.38553669402,1.29890868222
3.5887,-3.38553669402,1.29245709701
3.5904,-3.3915196,1.29245709701
3.5921,-3.38553669402,1.31181185263
3.5938,-3.3915196,1.29245709701
3.5955,-3.3915196,1.31181185263
3.5972,-3.3915196,1.31181185263
3.5989,-3.3915196,1.29890868222
3.6006,-3.38553669402,1.29245709701
3.6023,-3.38553669402,1.30536026743
3.604,-3.38553669402,1.31181185263
3.6057,-3.38553669402,1.30536026743
3.6074,-3.38553669402,1.27955392659
3.6091,-3.38553669402,1.27955392659
3.6108,-3.38553669402,1.30536026743
3.6125,-3.38553669402,1.2860055118
3.6142,-3.38553669402,1.27955392659
3.6159,-3.38553669402,1.29245709701
3.6176,-3.3915196,1.29890868222
3.6193,-3.3915196,1.29890868222
3.621,-3.3915196,1.29890868222
3.6227,-3.38553669402,1.29245709701
3.6244,-3.38553669402,1.29890868222
3.6261,-3.38553669402,1.27955392659
3.6278,-3.38553669402,1.29890868222
3.6295,-3.38553669402,1.2860055118
3.6312,-3.3915196,1.2860055118
3.6329,-3.3915196,1.29245709701
3.6346,-3.3915196,1.27955392659
3.6363,-3.3915196,1.27955392659
3.638,-3.38553669402,1.27310234138
3.6397,-3.38553669402,1.26019917097
3.6414,-3.3915196,1.26665075617
3.6431,-3.38553669402,1.26019917097
3.6448,-3.38553669402,1.26665075617
3.6465,-3.38553669402,1.25374758576
3.6482,-3.37955378803,1.25374758576
3.6499,-3.38553669402,1.26019917097
3.6516,-3.37955378803,1.26665075617
3.6533,-3.37955378803,1.24729600055
3.655,-3.38553669402,1.23439283013
3.6567,-3.3915196,1.23439283013
3.6584,-3.38553669402,1.24729600055
3.6601,-3.38553669402,1.23439283013
3.6618,-3.3915196,1.23439283013
3.6635,-3.3915196,1.22794124492
3.6652,-3.3915196,1.22148965972
3.6669,-3.38553669402,1.22148965972
3.6686,-3.3915196,1.21503807451
3.6703,-3.3915196,1.22148965972
3.672,-3.3915196,1.20213490409
3.6737,-3.3915196,1.20213490409
3.6754,-3.38553669402,1.2085864893
3.6771,-3.38553669402,1.19568331888
3.6788,-3.3915196,1.19568331888
3.6805,-3.38553669402,1.18923173367
3.6822,-3.38553669402,1.18923173367
3.6839,-3.38553669402,1.18923173367
3.6856,-3.38553669402,1.18923173367
3.6873,-3.38553669402,1.18923173367
3.689,-3.38553669402,1.17632856326
3.6907,-3.37955378803,1.18278014847
3.6924,-3.3915196,1.17632856326
3.6941,-3.38553669402,1.17632856326
3.6958,-3.38553669402,1.17632856326
3.6975,-3.38553669402,1.15697380763
3.6992,-3.38553669402,1.16987697805
3.7009,-3.38553669402,1.16987697805
3.7026,-3.3915196,1.15052222242
3.7043,-3.38553669402,1.15052222242
3.706,-3.38553669402,1.15052222242
3.7077,-3.38553669402,1.15697380763
3.7094,-3.38553669402,1.15697380763
3.7111,-3.38553669402,1.15052222242
3.7128,-3.38553669402,1.15052222242
3.7145,-3.3915196,1.14407063722
3.7162,-3.38553669402,1.13761905201
3.7179,-3.38553669402,1.1311674668
3.7196,-3.38553669402,1.14407063722
3.7213,-3.38553669402,1.14407063722
3.723,-3.38553669402,1.14407063722
3.7247,-3.3915196,1.1311674668
3.7264,-3.38553669402,1.11181271117
3.7281,-3.38553669402,1.1311674668
3.7298,-3.37955378803,1.13761905201
3.7315,-3.38553669402,1.12471588159
3.7332,-3.37955378803,1.1311674668
3.7349,-3.38553669402,1.1311674668
3.7366,-3.3915196,1.12471588159
3.7383,-3.3915196,1.12471588159
3.74,-3.3915196,1.11826429638
3.7417,-3.38553669402,1.11181271117
3.7434,-3.38553669402,1.09890954076
3.7451,-3.38553669402,1.11181271117
3.7468,-3.38553669402,1.11826429638
3.7485,-3.38553669402,1.11826429638
3.7502,-3.38553669402,1.11826429638
3.7519,-3.38553669402,1.12471588159
3.7536,-3.38553669402,1.11826429638
3.7553,-3.38553669402,1.11181271117
3.757,-3.38553669402,1.11181271117
3.7587,-3.38553669402,1.11181271117
3.7604,-3.3915196,1.11826429638
3.7621,-3.38553669402,1.11181271117
3.7638,-3.38553669402,1.11826429638
3.7655,-3.37955378803,1.11181271117
3.7672,-3.38553669402,1.11181271117
3.7689,-3.38553669402,1.11181271117
3.7706,-3.38553669402,1.12471588159
3.7723,-3.38553669402,1.09890954076
3.774,-3.38553669402,1.11181271117
3.7757,-3.38553669402,1.11181271117
3.7774,-3.3915196,1.11826429638
3.7791,-3.38553669402,1.11181271117
3.7808,-3.38553669402,1.11181271117
3.7825,-3.38553669402,1.11181271117
3.7842,-3.38553669402,1.11826429638
